gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20120909_BUF@NYJ,1,59,53,NYJ,BUF,2,10,81,(14:53) S.Greene right guard to NYJ 23 for 4 yards (M.Dareus).,0,0,2012
20120909_BUF@NYJ,1,59,17,NYJ,BUF,3,6,77,(14:17) (Shotgun) M.Sanchez pass short left to S.Hill to NYJ 30 for 7 yards (S.Gilmore).,0,0,2012
20120909_BUF@NYJ,1,58,31,NYJ,BUF,1,10,70,(13:31) (Shotgun) Direct snap to T.Tebow.  J.McKnight right end to NYJ 33 for 3 yards (M.Williams).,0,0,2012
20120909_BUF@NYJ,1,57,50,NYJ,BUF,2,7,67,(12:50) M.Sanchez pass short right to J.Cumberland to NYJ 44 for 11 yards (N.Barnett).,0,0,2012
20120909_BUF@NYJ,1,57,29,NYJ,BUF,1,10,56,(12:29) S.Greene right tackle to NYJ 47 for 3 yards (N.Barnett; A.Moats).,0,0,2012
20120909_BUF@NYJ,1,56,53,NYJ,BUF,2,7,53,(11:53) M.Sanchez pass short left intended for J.Cumberland INTERCEPTED by B.Scott at BUF 46. B.Scott ran ob at BUF 46 for no gain. The Replay Assistant challenged the incomplete pass ruling and the play was Upheld.,0,0,2012
20120909_BUF@NYJ,1,56,46,BUF,NYJ,1,10,54,(11:46) PENALTY on BUF-S.Chandler False Start 5 yards enforced at BUF 46 - No Play.,0,0,2012
20120909_BUF@NYJ,1,56,46,BUF,NYJ,1,15,59,(11:46) F.Jackson right tackle to BUF 43 for 2 yards (C.Pace).,0,0,2012
20120909_BUF@NYJ,1,56,7,BUF,NYJ,2,13,57,(11:07) R.Fitzpatrick pass short right to S.Chandler pushed ob at NYJ 44 for 13 yards (L.Landry).,0,0,2012
20120909_BUF@NYJ,1,55,37,BUF,NYJ,1,10,44,(10:37) F.Jackson right guard to NYJ 47 for -3 yards (C.Pace).,0,0,2012
20120909_BUF@NYJ,1,54,56,BUF,NYJ,2,13,47,(9:56) R.Fitzpatrick pass short left intended for St.Johnson INTERCEPTED by D.Revis at NYJ 38. D.Revis ran ob at NYJ 39 for 1 yard.,0,0,2012
20120909_BUF@NYJ,1,54,51,NYJ,BUF,1,10,61,(9:51) S.Greene left tackle to NYJ 41 for 2 yards (A.Moats).,0,0,2012
20120909_BUF@NYJ,1,54,17,NYJ,BUF,2,8,59,(9:17) S.Greene up the middle to NYJ 42 for 1 yard (B.Scott).,0,0,2012
20120909_BUF@NYJ,1,53,41,NYJ,BUF,3,7,58,(8:41) (Shotgun) M.Sanchez pass deep right to J.Kerley to BUF 37 for 21 yards (L.McKelvin).,0,0,2012
20120909_BUF@NYJ,1,53,17,NYJ,BUF,1,10,37,(8:17) (Shotgun) Direct snap to T.Tebow.  B.Powell left end to BUF 33 for 4 yards (G.Wilson).,0,0,2012
20120909_BUF@NYJ,1,52,39,NYJ,BUF,2,6,33,(7:39) M.Sanchez pass incomplete short right to S.Holmes.,0,0,2012
20120909_BUF@NYJ,1,52,34,NYJ,BUF,3,6,33,(7:34) (Shotgun) M.Sanchez pass incomplete short right to S.Hill. PENALTY on BUF-A.Williams Defensive Pass Interference 5 yards enforced at BUF 33 - No Play.,0,0,2012
20120909_BUF@NYJ,1,52,20,NYJ,BUF,1,10,28,(7:20) S.Greene up the middle to BUF 16 for 12 yards (J.Byrd).,0,0,2012
20120909_BUF@NYJ,1,51,45,NYJ,BUF,1,10,16,(6:45) (Shotgun) Direct snap to T.Tebow.  T.Tebow left tackle to BUF 12 for 4 yards (C.Kelsay).,0,0,2012
20120909_BUF@NYJ,1,51,7,NYJ,BUF,2,6,12,(6:07) M.Sanchez pass short right to J.Kerley for 12 yards TOUCHDOWN.,0,0,2012
20120909_BUF@NYJ,1,51,7,NYJ,BUF,,,12,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,0,0,2012
20120909_BUF@NYJ,1,51,7,NYJ,BUF,,,12,N.Folk kicks 64 yards from NYJ 35 to BUF 1. L.McKelvin Touchback.,7,0,2012
20120909_BUF@NYJ,1,51,2,BUF,NYJ,1,10,80,(6:02) (Shotgun) C.Spiller left tackle to BUF 23 for 3 yards (L.Landry).,0,7,2012
20120909_BUF@NYJ,1,50,20,BUF,NYJ,2,7,77,(5:20) (Shotgun) R.Fitzpatrick pass short right to D.Jones to BUF 29 for 6 yards (D.Harris).,0,7,2012
20120909_BUF@NYJ,1,49,39,BUF,NYJ,3,1,71,(4:39) R.Fitzpatrick pass short right to L.Smith to BUF 34 for 5 yards (L.Landry).,0,7,2012
20120909_BUF@NYJ,1,48,58,BUF,NYJ,1,10,66,(3:58) (Shotgun) R.Fitzpatrick scrambles up the middle to BUF 43 for 9 yards (Y.Bell).,0,7,2012
20120909_BUF@NYJ,1,48,16,BUF,NYJ,2,1,57,(3:16) F.Jackson left tackle to BUF 47 for 4 yards (D.Harris; B.Thomas).,0,7,2012
20120909_BUF@NYJ,1,47,37,BUF,NYJ,1,10,53,(2:37) R.Fitzpatrick pass incomplete short left to S.Chandler.,0,7,2012
20120909_BUF@NYJ,1,47,30,BUF,NYJ,2,10,53,(2:30) (Shotgun) R.Fitzpatrick pass short right intended for D.Nelson INTERCEPTED by K.Wilson at NYJ 43. K.Wilson to NYJ 48 for 5 yards (S.Chandler).,0,7,2012
20120909_BUF@NYJ,1,47,24,NYJ,BUF,1,10,52,(2:24) B.Powell left end to NYJ 48 for no gain (N.Barnett).,7,0,2012
20120909_BUF@NYJ,1,46,48,NYJ,BUF,2,10,52,(1:48) (Shotgun) M.Sanchez pass short middle to D.Keller to BUF 45 for 7 yards (S.Gilmore; G.Wilson).,7,0,2012
20120909_BUF@NYJ,1,46,14,NYJ,BUF,3,3,45,(1:14) (Shotgun) M.Sanchez pass short left to S.Holmes to BUF 36 for 9 yards (L.McKelvin).,7,0,2012
20120909_BUF@NYJ,1,45,38,NYJ,BUF,1,10,36,(:38) (Shotgun) Direct snap to T.Tebow.  T.Tebow right tackle to BUF 33 for 3 yards (Sp.Johnson; J.Byrd).,7,0,2012
20120909_BUF@NYJ,2,45,0,NYJ,BUF,2,7,33,(15:00) M.Sanchez pass deep left to S.Hill for 33 yards TOUCHDOWN.,7,0,2012
20120909_BUF@NYJ,2,45,0,NYJ,BUF,,,33,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,7,0,2012
20120909_BUF@NYJ,2,45,0,NYJ,BUF,,,33,N.Folk kicks 65 yards from NYJ 35 to end zone Touchback.,14,0,2012
20120909_BUF@NYJ,2,44,53,BUF,NYJ,1,10,80,(14:53) (Shotgun) F.Jackson left end to BUF 22 for 2 yards (M.Wilkerson; D.Harris).,0,14,2012
20120909_BUF@NYJ,2,44,12,BUF,NYJ,2,8,78,(14:12) (Shotgun) PENALTY on BUF-A.Levitre False Start 5 yards enforced at BUF 22 - No Play.,0,14,2012
20120909_BUF@NYJ,2,43,55,BUF,NYJ,2,13,83,(13:55) R.Fitzpatrick pass incomplete deep right to D.Jones.,0,14,2012
20120909_BUF@NYJ,2,43,49,BUF,NYJ,3,13,83,(13:49) (Shotgun) R.Fitzpatrick pass short middle to St.Johnson to BUF 29 for 12 yards (D.Revis) [C.Pace].,0,14,2012
20120909_BUF@NYJ,2,43,49,BUF,NYJ,4,1,71,(13:49) (Punt formation) PENALTY on BUF-B.Moorman Delay of Game 5 yards enforced at BUF 29 - No Play.,0,14,2012
20120909_BUF@NYJ,2,42,56,BUF,NYJ,4,6,76,(12:56) B.Moorman punts 44 yards to NYJ 32 Center-G.Sanborn. J.Kerley for 68 yards TOUCHDOWN.,0,14,2012
20120909_BUF@NYJ,2,42,56,NYJ,BUF,,,76,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,14,0,2012
20120909_BUF@NYJ,2,42,56,NYJ,BUF,,,76,N.Folk kicks 65 yards from NYJ 35 to end zone Touchback.,21,0,2012
20120909_BUF@NYJ,2,42,40,BUF,NYJ,1,10,80,(12:40) F.Jackson left guard to BUF 23 for 3 yards (D.Harris).,0,21,2012
20120909_BUF@NYJ,2,42,1,BUF,NYJ,2,7,77,(12:01) R.Fitzpatrick pass short right to St.Johnson to BUF 30 for 7 yards (D.Revis).,0,21,2012
20120909_BUF@NYJ,2,41,17,BUF,NYJ,1,10,70,(11:17) (Shotgun) F.Jackson right tackle to BUF 37 for 7 yards (C.Pace; L.Landry). BUF-F.Jackson was injured during the play.,0,21,2012
20120909_BUF@NYJ,2,40,48,BUF,NYJ,2,3,63,(10:48) C.Spiller up the middle to BUF 37 for no gain (Q.Coples).,0,21,2012
20120909_BUF@NYJ,2,40,7,BUF,NYJ,3,3,63,(10:07) (Shotgun) R.Fitzpatrick pass short right to St.Johnson to BUF 44 for 7 yards (D.Revis) [L.Landry].,0,21,2012
20120909_BUF@NYJ,2,39,23,BUF,NYJ,1,10,56,(9:23) R.Fitzpatrick pass incomplete deep right to D.Jones.,0,21,2012
20120909_BUF@NYJ,2,39,17,BUF,NYJ,2,10,56,(9:17) (Shotgun) C.Spiller left tackle for 56 yards TOUCHDOWN.,0,21,2012
20120909_BUF@NYJ,2,39,17,BUF,NYJ,,,56,R.Lindell extra point is GOOD Center-G.Sanborn Holder-B.Moorman.,0,21,2012
20120909_BUF@NYJ,2,39,17,BUF,NYJ,,,56,J.Potter kicks 65 yards from BUF 35 to end zone Touchback.,7,21,2012
20120909_BUF@NYJ,2,39,6,NYJ,BUF,1,10,80,(9:06) S.Greene up the middle to NYJ 22 for 2 yards (Ky.Williams).,21,7,2012
20120909_BUF@NYJ,2,38,32,NYJ,BUF,2,8,78,(8:32) (Shotgun) M.Sanchez pass short left to S.Holmes to NYJ 39 for 17 yards (K.Sheppard).,21,7,2012
20120909_BUF@NYJ,2,38,6,NYJ,BUF,1,10,61,(8:06) S.Greene right tackle to NYJ 43 for 4 yards (K.Sheppard; A.Moats).,21,7,2012
20120909_BUF@NYJ,2,38,6,NYJ,BUF,2,6,57,(8:06) (Shotgun) S.Greene right tackle to NYJ 47 for 4 yards (A.Moats).,21,7,2012
20120909_BUF@NYJ,2,36,42,NYJ,BUF,3,2,53,(6:42) (Shotgun) M.Sanchez pass short left to S.Hill to BUF 48 for 5 yards (T.McGee).,21,7,2012
20120909_BUF@NYJ,2,36,1,NYJ,BUF,1,10,48,(6:01) (Shotgun) M.Sanchez pass incomplete deep middle to S.Holmes.,21,7,2012
20120909_BUF@NYJ,2,35,56,NYJ,BUF,2,10,48,(5:56) S.Greene right guard to BUF 43 for 5 yards (B.Scott). FUMBLES (B.Scott) and recovers at BUF 43.,21,7,2012
20120909_BUF@NYJ,2,35,8,NYJ,BUF,3,5,43,(5:08) (Shotgun) M.Sanchez pass short right to S.Holmes ran ob at BUF 26 for 17 yards.,21,7,2012
20120909_BUF@NYJ,2,34,49,NYJ,BUF,1,10,26,(4:49) S.Greene up the middle to BUF 25 for 1 yard (Sp.Johnson; N.Barnett).,21,7,2012
20120909_BUF@NYJ,2,34,15,NYJ,BUF,2,9,25,(4:15) M.Sanchez pass incomplete short right to S.Greene.,21,7,2012
20120909_BUF@NYJ,2,34,10,NYJ,BUF,3,9,25,(4:10) (Shotgun) M.Sanchez pass short right to J.Cumberland to BUF 16 for 9 yards (K.Sheppard).,21,7,2012
20120909_BUF@NYJ,2,34,10,NYJ,BUF,1,10,16,(4:10) S.Greene up the middle to BUF 12 for 4 yards (N.Barnett).,21,7,2012
20120909_BUF@NYJ,2,32,47,NYJ,BUF,2,6,12,(2:47) (Shotgun) T.Tebow left tackle to BUF 12 for no gain (Ky.Williams; N.Barnett).,21,7,2012
20120909_BUF@NYJ,2,32,6,NYJ,BUF,3,6,12,(2:06) (Shotgun) M.Sanchez pass short right to J.Kerley ran ob at BUF 7 for 5 yards. New York Jets challenged the first down ruling and the play was Upheld. (Timeout #2.),21,7,2012
20120909_BUF@NYJ,2,32,0,NYJ,BUF,4,1,7,(2:00) N.Folk 25 yard field goal is GOOD Center-T.Purdum Holder-R.Malone.,21,7,2012
20120909_BUF@NYJ,2,32,0,NYJ,BUF,,,7,N.Folk kicks 65 yards from NYJ 35 to end zone Touchback.,24,7,2012
20120909_BUF@NYJ,2,31,57,BUF,NYJ,1,10,80,(1:57) (Shotgun) R.Fitzpatrick pass deep left to C.Spiller to 50 for 30 yards (L.Landry). FUMBLES (L.Landry) RECOVERED by NYJ-Y.Bell at NYJ 30. Y.Bell to NYJ 38 for 8 yards. Lateral to L.Landry to NYJ 47 for 9 yards (A.Levitre). The Replay Assistant challenged the incomplete pass ruling and the play was Upheld.,7,24,2012
20120909_BUF@NYJ,2,31,36,NYJ,BUF,1,10,53,(1:36) M.Sanchez pass short middle to B.Powell to BUF 37 for 16 yards (G.Wilson).,24,7,2012
20120909_BUF@NYJ,2,31,11,NYJ,BUF,1,10,37,(1:11) (No Huddle Shotgun) M.Sanchez pass short right to C.Schilens to BUF 29 for 8 yards (A.Williams).,24,7,2012
20120909_BUF@NYJ,2,30,54,NYJ,BUF,2,2,29,(:54) (No Huddle Shotgun) B.Powell up the middle to BUF 23 for 6 yards (Ky.Williams).,24,7,2012
20120909_BUF@NYJ,2,30,36,NYJ,BUF,1,10,23,(:36) M.Sanchez pass short right to J.Kerley to BUF 16 for 7 yards (L.McKelvin).,24,7,2012
20120909_BUF@NYJ,2,30,21,NYJ,BUF,2,3,16,(:21) M.Sanchez spiked the ball to stop the clock.,24,7,2012
20120909_BUF@NYJ,2,30,21,NYJ,BUF,3,3,16,(:21) PENALTY on NYJ-M.Sanchez Delay of Game 5 yards enforced at BUF 16 - No Play.,24,7,2012
20120909_BUF@NYJ,2,30,19,NYJ,BUF,3,8,21,(:19) M.Sanchez pass incomplete deep left to S.Holmes. The Replay Assistant challenged the pass completion ruling and the play was Upheld.,24,7,2012
20120909_BUF@NYJ,2,30,19,NYJ,BUF,4,8,21,(:19) N.Folk 39 yard field goal is GOOD Center-T.Purdum Holder-R.Malone.,24,7,2012
20120909_BUF@NYJ,2,30,19,NYJ,BUF,,,21,N.Folk kicks 65 yards from NYJ 35 to end zone Touchback.,27,7,2012
20120909_BUF@NYJ,2,30,12,BUF,NYJ,1,10,80,(:12) R.Fitzpatrick kneels to BUF 19 for -1 yards.,7,27,2012
20120909_BUF@NYJ,3,30,0,NYJ,BUF,,,80,N.Folk kicks 68 yards from NYJ 35 to BUF -3. L.McKelvin to BUF 20 for 23 yards (N.Bellore; G.McIntyre).,27,7,2012
20120909_BUF@NYJ,3,29,52,BUF,NYJ,1,10,80,(14:52) (Shotgun) C.Spiller up the middle to BUF 28 for 8 yards (B.Scott).,7,27,2012
20120909_BUF@NYJ,3,29,24,BUF,NYJ,2,2,72,(14:24) (Shotgun) C.Spiller right end to BUF 36 for 8 yards (L.Landry).,7,27,2012
20120909_BUF@NYJ,3,29,24,BUF,NYJ,1,10,64,(14:24) (Shotgun) R.Fitzpatrick pass short left intended for D.Nelson INTERCEPTED by A.Cromartie at BUF 40. A.Cromartie for 40 yards TOUCHDOWN.,7,27,2012
20120909_BUF@NYJ,3,29,24,NYJ,BUF,,,64,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,27,7,2012
20120909_BUF@NYJ,3,29,24,NYJ,BUF,,,64,N.Folk kicks 65 yards from NYJ 35 to end zone Touchback.,34,7,2012
20120909_BUF@NYJ,3,28,41,BUF,NYJ,1,10,80,(13:41) (Shotgun) T.Choice left end to BUF 20 for no gain. PENALTY on BUF-C.Glenn Offensive Holding 10 yards enforced at BUF 20 - No Play.,7,34,2012
20120909_BUF@NYJ,3,28,20,BUF,NYJ,1,20,90,(13:20) (Shotgun) R.Fitzpatrick pass incomplete short left to St.Johnson [C.Pace].,7,34,2012
20120909_BUF@NYJ,3,28,16,BUF,NYJ,2,20,90,(13:16) (Shotgun) C.Spiller left tackle to BUF 16 for 6 yards (D.Harris; Y.Bell).,7,34,2012
20120909_BUF@NYJ,3,27,33,BUF,NYJ,3,14,84,(12:33) (Shotgun) R.Fitzpatrick pass short left to C.Spiller to BUF 11 for -5 yards (E.Lankster).,7,34,2012
20120909_BUF@NYJ,3,27,33,BUF,NYJ,4,19,89,(12:33) B.Moorman punts 37 yards to BUF 48 Center-G.Sanborn out of bounds.,7,34,2012
20120909_BUF@NYJ,3,26,48,NYJ,BUF,1,10,48,(11:48) M.Sanchez pass deep left to S.Hill to BUF 21 for 27 yards (G.Wilson; J.Byrd). Flea flicker- Sanchez hands to Greene who tosses back to Sanchez to pass.,34,7,2012
20120909_BUF@NYJ,3,26,5,NYJ,BUF,1,10,21,(11:05) S.Greene right tackle to BUF 18 for 3 yards (K.Sheppard).,34,7,2012
20120909_BUF@NYJ,3,25,23,NYJ,BUF,2,7,18,(10:23) S.Greene up the middle to BUF 17 for 1 yard (N.Barnett).,34,7,2012
20120909_BUF@NYJ,3,24,45,NYJ,BUF,3,6,17,(9:45) M.Sanchez pass short right to S.Hill for 17 yards TOUCHDOWN. The Replay Assistant challenged the runner broke the plane ruling and the play was Upheld.,34,7,2012
20120909_BUF@NYJ,3,24,45,NYJ,BUF,,,17,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,34,7,2012
20120909_BUF@NYJ,3,24,45,NYJ,BUF,,,17,N.Folk kicks 64 yards from NYJ 35 to BUF 1. L.McKelvin to BUF 23 for 22 yards (J.Bush).,41,7,2012
20120909_BUF@NYJ,3,24,32,BUF,NYJ,1,10,77,(9:32) C.Spiller up the middle to BUF 28 for 5 yards (B.Scott).,7,41,2012
20120909_BUF@NYJ,3,24,0,BUF,NYJ,2,5,72,(9:00) C.Spiller left end pushed ob at BUF 33 for 5 yards (A.Cromartie).,7,41,2012
20120909_BUF@NYJ,3,23,26,BUF,NYJ,1,10,67,(8:26) R.Fitzpatrick pass incomplete short left to St.Johnson (D.Revis).,7,41,2012
20120909_BUF@NYJ,3,23,20,BUF,NYJ,2,10,67,(8:20) R.Fitzpatrick pass short right to D.Jones to BUF 39 for 6 yards (D.Revis; A.Cromartie).,7,41,2012
20120909_BUF@NYJ,3,22,33,BUF,NYJ,3,4,61,(7:33) (Shotgun) R.Fitzpatrick pass short left to D.Nelson to BUF 49 for 10 yards (L.Landry). Pass intended for #84Chandler tipped by #52 Harris and caught by Nelson.,7,41,2012
20120909_BUF@NYJ,3,21,52,BUF,NYJ,1,10,51,(6:52) (Shotgun) C.Spiller up the middle to NYJ 2 for 49 yards (A.Cromartie).,7,41,2012
20120909_BUF@NYJ,3,21,3,BUF,NYJ,1,2,2,(6:03) T.Choice right tackle to NYJ 1 for 1 yard (C.Pace; B.Scott).,7,41,2012
20120909_BUF@NYJ,3,21,3,BUF,NYJ,2,1,1,(6:03) T.Choice up the middle to NYJ 1 for no gain (C.Pace).,7,41,2012
20120909_BUF@NYJ,3,19,52,BUF,NYJ,3,1,1,(4:52) T.Choice up the middle for 1 yard TOUCHDOWN NULLIFIED by Penalty. PENALTY on BUF False Start 4 yards enforced at NYJ 1 - No Play.,7,41,2012
20120909_BUF@NYJ,3,19,30,BUF,NYJ,3,5,5,(4:30) (Shotgun) R.Fitzpatrick pass short left to S.Chandler for 5 yards TOUCHDOWN [L.Landry].,7,41,2012
20120909_BUF@NYJ,3,19,30,BUF,NYJ,,,5,R.Lindell extra point is GOOD Center-G.Sanborn Holder-B.Moorman.,7,41,2012
20120909_BUF@NYJ,3,19,30,BUF,NYJ,,,5,J.Potter kicks 65 yards from BUF 35 to end zone Touchback.,14,41,2012
20120909_BUF@NYJ,3,19,26,NYJ,BUF,1,10,80,(4:26) S.Greene left end to NYJ 19 for -1 yards (C.Kelsay).,41,14,2012
20120909_BUF@NYJ,3,18,48,NYJ,BUF,2,11,81,(3:48) M.Sanchez pass short middle to J.Cumberland to NYJ 32 for 13 yards (D.Searcy).,41,14,2012
20120909_BUF@NYJ,3,18,11,NYJ,BUF,1,10,68,(3:11) S.Greene left end to NYJ 38 for 6 yards (J.Byrd).,41,14,2012
20120909_BUF@NYJ,3,17,32,NYJ,BUF,2,4,62,(2:32) S.Greene up the middle to NYJ 41 for 3 yards (N.Barnett).,41,14,2012
20120909_BUF@NYJ,3,16,50,NYJ,BUF,3,1,59,(1:50) S.Greene up the middle to NYJ 44 for 3 yards (Sp.Johnson).,41,14,2012
20120909_BUF@NYJ,3,16,11,NYJ,BUF,1,10,56,(1:11) (Shotgun) T.Tebow left tackle to NYJ 47 for 3 yards (K.Sheppard).,41,14,2012
20120909_BUF@NYJ,3,15,34,NYJ,BUF,2,7,53,(:34) S.Greene right guard to BUF 49 for 4 yards (K.Sheppard; A.Moats).,41,14,2012
20120909_BUF@NYJ,4,15,0,NYJ,BUF,3,3,49,(15:00) M.Sanchez scrambles up the middle to BUF 46 for 3 yards (C.Kelsay). FUMBLES (C.Kelsay) recovered by NYJ-C.Schilens at BUF 41. PENALTY on NYJ-N.Mangold Offensive Holding 10 yards enforced at BUF 49 - No Play.,41,14,2012
20120909_BUF@NYJ,4,14,26,NYJ,BUF,3,13,59,(14:26) (Shotgun) M.Sanchez pass incomplete short right to S.Holmes.,41,14,2012
20120909_BUF@NYJ,4,14,20,NYJ,BUF,4,13,59,(14:20) R.Malone punts 55 yards to BUF 4 Center-T.Purdum downed by NYJ-I.Trufant.,41,14,2012
20120909_BUF@NYJ,4,14,11,BUF,NYJ,1,10,96,(14:11) (Shotgun) R.Fitzpatrick pass incomplete short left to D.Nelson.,14,41,2012
20120909_BUF@NYJ,4,14,7,BUF,NYJ,2,10,96,(14:07) C.Spiller right end to BUF 8 for 4 yards (B.Scott; A.Cromartie).,14,41,2012
20120909_BUF@NYJ,4,13,43,BUF,NYJ,3,6,92,(13:43) (Shotgun) R.Fitzpatrick pass deep middle to D.Nelson to BUF 29 for 21 yards (D.Harris).,14,41,2012
20120909_BUF@NYJ,4,12,54,BUF,NYJ,1,10,71,(12:54) (Shotgun) R.Fitzpatrick pass incomplete short right to St.Johnson (D.Revis).,14,41,2012
20120909_BUF@NYJ,4,12,24,BUF,NYJ,2,10,71,(12:24) (Shotgun) R.Fitzpatrick pass incomplete deep right to St.Johnson [M.Wilkerson]. BUF-D.Nelson was injured during the play.,14,41,2012
20120909_BUF@NYJ,4,12,5,BUF,NYJ,3,10,71,(12:05) (Shotgun) R.Fitzpatrick pass short middle to D.Jones to BUF 40 for 11 yards (E.Lankster).,14,41,2012
20120909_BUF@NYJ,4,11,22,BUF,NYJ,1,10,60,(11:22) (Shotgun) C.Spiller up the middle to BUF 42 for 2 yards (K.Ellis).,14,41,2012
20120909_BUF@NYJ,4,10,46,BUF,NYJ,2,8,58,(10:46) R.Fitzpatrick pass short right to S.Chandler to 50 for 8 yards (Y.Bell).,14,41,2012
20120909_BUF@NYJ,4,10,21,BUF,NYJ,1,10,50,(10:21) (Shotgun) C.Spiller left guard to NYJ 44 for 6 yards (M.Dixon; M.Devito).,14,41,2012
20120909_BUF@NYJ,4,9,45,BUF,NYJ,2,4,44,(9:45) (Shotgun) C.Spiller right guard to NYJ 30 for 14 yards (D.Revis). NYJ-D.Revis was injured during the play.,14,41,2012
20120909_BUF@NYJ,4,9,4,BUF,NYJ,1,10,30,(9:04) R.Fitzpatrick pass short left to D.Jones to NYJ 18 for 12 yards (Y.Bell). PENALTY on NYJ-Q.Coples Roughing the Passer 9 yards enforced at NYJ 18.,14,41,2012
20120909_BUF@NYJ,4,8,39,BUF,NYJ,1,9,9,(8:39) C.Spiller left end to NYJ 6 for 3 yards (M.Devito).,14,41,2012
20120909_BUF@NYJ,4,8,2,BUF,NYJ,2,6,6,(8:02) R.Fitzpatrick pass short left to D.Jones for 6 yards TOUCHDOWN.,14,41,2012
20120909_BUF@NYJ,4,8,2,BUF,NYJ,,,6,R.Lindell extra point is GOOD Center-G.Sanborn Holder-B.Moorman.,14,41,2012
20120909_BUF@NYJ,4,8,2,BUF,NYJ,,,6,J.Potter kicks 65 yards from BUF 35 to end zone Touchback.,21,41,2012
20120909_BUF@NYJ,4,7,57,NYJ,BUF,1,10,80,(7:57) S.Greene left end to NYJ 20 for no gain (N.Barnett; D.Searcy).,41,21,2012
20120909_BUF@NYJ,4,7,51,NYJ,BUF,2,10,80,(7:51) PENALTY on NYJ-B.Moore False Start 5 yards enforced at NYJ 20 - No Play.,41,21,2012
20120909_BUF@NYJ,4,7,51,NYJ,BUF,2,15,85,(7:51) S.Greene left tackle to NYJ 18 for 3 yards (K.Sheppard; S.Gilmore).,41,21,2012
20120909_BUF@NYJ,4,7,46,NYJ,BUF,3,12,82,(7:46) S.Greene up the middle to NYJ 20 for 2 yards.,41,21,2012
20120909_BUF@NYJ,4,7,4,NYJ,BUF,4,10,80,(7:04) R.Malone punts 48 yards to BUF 32 Center-T.Purdum. L.McKelvin to NYJ 41 for 27 yards (T.Purdum).,41,21,2012
20120909_BUF@NYJ,4,6,52,BUF,NYJ,1,10,41,(6:52) (Shotgun) R.Fitzpatrick pass short right to S.Chandler to NYJ 29 for 12 yards (E.Lankster).,21,41,2012
20120909_BUF@NYJ,4,6,22,BUF,NYJ,1,10,29,(6:22) (No Huddle Shotgun) R.Fitzpatrick pass incomplete deep middle to S.Chandler (Y.Bell).,21,41,2012
20120909_BUF@NYJ,4,6,15,BUF,NYJ,2,10,29,(6:15) (Shotgun) R.Fitzpatrick pass incomplete short right to C.Spiller (I.Trufant).,21,41,2012
20120909_BUF@NYJ,4,6,10,BUF,NYJ,3,10,29,(6:10) (Shotgun) R.Fitzpatrick pass incomplete short right to St.Johnson.,21,41,2012
20120909_BUF@NYJ,4,6,6,BUF,NYJ,4,10,29,(6:06) (Shotgun) R.Fitzpatrick pass short middle to St.Johnson for 29 yards TOUCHDOWN.,21,41,2012
20120909_BUF@NYJ,4,6,6,BUF,NYJ,,,29,R.Lindell extra point is GOOD Center-G.Sanborn Holder-B.Moorman.,21,41,2012
20120909_BUF@NYJ,4,6,6,BUF,NYJ,,,29,J.Potter kicks onside 14 yards from BUF 35 to BUF 49. T.Tebow (didn't try to advance) to BUF 49 for no gain.,28,41,2012
20120909_BUF@NYJ,4,5,54,NYJ,BUF,1,10,49,(5:54) S.Greene up the middle to BUF 46 for 3 yards.,41,28,2012
20120909_BUF@NYJ,4,5,54,NYJ,BUF,2,7,46,(5:54) M.Sanchez pass short middle to S.Holmes to BUF 21 for 25 yards (J.Byrd).,41,28,2012
20120909_BUF@NYJ,4,5,19,NYJ,BUF,1,10,21,(5:19) S.Greene up the middle to BUF 19 for 2 yards (A.Moats).,41,28,2012
20120909_BUF@NYJ,4,5,19,NYJ,BUF,2,8,19,(5:19) S.Greene left guard to BUF 16 for 3 yards (K.Sheppard).,41,28,2012
20120909_BUF@NYJ,4,5,19,NYJ,BUF,3,5,16,(5:19) S.Greene right tackle to BUF 2 for 14 yards (G.Wilson).,41,28,2012
20120909_BUF@NYJ,4,5,19,NYJ,BUF,1,2,2,(5:19) (Shotgun) PENALTY on NYJ-T.Tebow Delay of Game 5 yards enforced at BUF 2 - No Play.,41,28,2012
20120909_BUF@NYJ,4,2,6,NYJ,BUF,1,7,7,(2:06) (Shotgun) T.Tebow left end to BUF 6 for 1 yard (S.Gilmore).,41,28,2012
20120909_BUF@NYJ,4,2,0,NYJ,BUF,2,6,6,(2:00) S.Greene right tackle to BUF 1 for 5 yards (A.Williams). FUMBLES (A.Williams) and recovers at BUF 1.,41,28,2012
20120909_BUF@NYJ,4,1,54,NYJ,BUF,3,1,1,(1:54) S.Greene up the middle for 1 yard TOUCHDOWN.,41,28,2012
20120909_BUF@NYJ,4,1,54,NYJ,BUF,,,1,N.Folk extra point is GOOD Center-T.Purdum Holder-R.Malone.,41,28,2012
20120909_BUF@NYJ,4,1,54,NYJ,BUF,,,1,N.Folk kicks 73 yards from NYJ 35 to BUF -8. L.McKelvin to BUF 18 for 26 yards (I.Trufant).,48,28,2012
