Country,City,AccentCity,Region,Population,Latitude,Longitude
pe,destino,Destino,14,,-6.845,-79.8447222
iq,yaniya buyuk,Yaniya Buyuk,18,,34.8536111,44.5638889
nl,goilberdingen,Goilberdingen,03,,51.960402,5.178855
pl,lipienice,Lipienice,78,,51.246383,20.965344
ci,sebedoufla,Sébédoufla,80,,7.735036,-6.402092
ml,titilan,Titilan,02,,17.0,-1.5333333
af,tadzh,Tadzh,40,,35.281193,69.115262
ir,raqeyveh,Raqeyveh,15,,31.5504,49.2384
me,prisoja,Prisoja,00,,42.5375,18.938611
nl,oud-alblas,Oud-Alblas,11,,51.857735,4.704068
us,jamestown,Jamestown,WA,,48.1283333,-123.0858333
gr,vothonas,Vóthonas,49,,36.4,25.45
ru,sankovo,Sankovo,85,,59.25,41.166667
by,ivaniki,Ivaniki,01,,52.1833333,26.0833333
us,evergreen,Evergreen,CO,,39.6333333,-105.3166667
vn,teurlang dong,Teurlang Dong,23,,11.983333,108.116667
ve,san rafael de atamaica,San Rafael de Atamaica,03,,7.5233333,-67.4044444
us,egypt,Egypt,AR,,35.8680556,-90.9455556
ir,sakani,Sakani,16,,35.7397,47.5037
id,renge,Renge,17,,-8.7527,116.4251
cn,hulangwan,Hulangwan,26,,34.799778,107.927353
de,gunstedt,Günstedt,15,,51.216667,11.066667
id,waitaboela 2,Waitaboela 2,18,,-9.554,119.2893
ru,pesochnyy,Pesochnyy,13,,55.133333,61.466667
tr,askasut,Askasut,62,,39.15,39.4
kr,changpyongjong,Changpyongjong,11,,37.533333,126.933333
cn,xinlaozhuang,Xinlaozhuang,15,,34.967841,107.125751
ph,cabungan,Cabungan,38,,13.5106,122.0331
mt,il-brolli,Il-Brolli,00,,35.830556,14.521389
pl,plowizny,Plowizny,75,,51.172483,22.174196
ru,sediny,Sediny,33,,58.036627,48.901114
gb,rosset,Rosset,Z4,,53.1,-2.933333
mx,el maguey,El Maguey,12,,18.4,-101.566667
tw,chiawan,Chiawan,04,,24.0833333,121.6
ir,shahr-i-nau,Shahr-i-Nau,42,,35.000288,60.324899
mm,nyaunggyat,Nyaunggyat,07,,20.7333333,94.95
jp,mochizuki,Mochizuki,26,,36.266667,138.366667
za,gotyibeni,Gotyibeni,05,,-31.970024,28.804196
iq,juddala,Juddala,16,,36.2994444,41.6808333
id,sumbermanggis,Sumbermanggis,08,,-7.9215,111.8586
id,cibuniherang,Cibuniherang,30,,-7.199167,107.740833
id,cibuduk,Cibuduk,30,,-6.404167,106.681667
ru,pyzhyanovo,Pyzhyanovo,90,,57.3589,57.506
es,avinonet de puig ventos,Aviñonet de Puig Ventós,56,,42.250357,2.913098
pe,ciudad juana rios,Ciudad Juana Rios,14,,-6.6277778,-79.4086111
ir,garz-e now,Garz-e Now,11,,27.9164,56.7256
ir,akbarabad,Akbarabad,07,,27.8649,53.6593
vn,truong thanh,Truong Thanh,28,,12.25,109.083333
pk,chak two hundred fifty-nine,Chak Two Hundred Fifty-Nine,04,,30.840538,72.633078
us,la cresta highlands,La Cresta Highlands,CA,,33.5227778,-117.3452778
pk,goth haidar khan kosa,Goth Haidar Khan Kosa,05,,24.455036,67.996239
ru,ishmekeyevo,Ishmekeyevo,08,,54.2017,59.1131
pe,jaccara hacienda,Jaccara Hacienda,08,,-14.2166667,-72.05
th,ban tan nob,Ban Tan Nob,68,,7.273,100.494611
ph,cabubuhayan,Cabubuhayan,33,,14.1914,121.4026
id,wonoreja,Wonoreja,07,,-7.178889,110.490278
cn,xiaohuzhuang,Xiaohuzhuang,01,,30.944444,117.108333
et,corbeta,Corbetá,53,,12.804167,39.647222
lt,skoudvile,Skoudvile,62,,55.4066667,22.5841667
kp,saegiltong,Saegiltong,09,,39.1972222,127.3666667
cn,chentsai,Chentsai,02,,29.584454,120.377378
kr,karhyon,Karhyon,06,,37.7817,128.1739
hr,veliko trgovisce,Veliko Trgovisce,07,,46.0,15.85
ru,vas-palnik,Vas-Palnik,90,,59.107211,54.539593
us,coblentz heights,Coblentz Heights,MD,,39.4050000,-77.5086111
us,davidson river,Davidson River,NC,,35.2533333,-82.6841667
eg,`ezbet el-dank,`Ezbet el-Dank,12,,30.2166667,31.3833333
sd,kwel,Kwel,32,,8.1666667,28.0333333
bi,manga,Manga,02,,-3.5097222,29.4688889
vn,vinh an,Vinh An,27,,13.966667,108.766667
tw,wantanshe,Wantanshe,04,,23.8833333,120.7
ir,mahin,Mahin,07,,30.1951,52.67
pk,ghoz garhi,Ghoz Garhi,01,,33.771685,70.001181
cn,taiping zhen,Taiping Zhen,30,,23.441223,113.483511
cn,shanxikou,Shanxikou,03,,27.430561,115.691116
si,lisec,Lisec,04,,46.1972222,13.8388889
ar,lucero cue,Lucero Cue,09,,-25.233333,-58.033333
gh,kapachuhu,Kapachuhu,11,,10.5,-2.7
fr,la penne-sur-huveaune,La Penne-sur-Huveaune,B8,,43.27952,5.516332
ao,samussamba,Samussamba,14,,-12.25,19.066667
by,mochulna,Mochulna,03,,53.2333333,24.4666667
pl,sczyballen,Sczyballen,85,,53.98419,21.689935
mg,tsararivotra,Tsararivotra,02,,-20.5666667,47.5333333
eg,dakkudah,Dakkudah,05,,30.8586111,30.9405556
cn,zhuojiang,Zhuojiang,03,,27.995715,114.365406
ml,darsalami,Darsalami,00,,14.6166667,-9.3
es,tabagon,Tabagón,58,,41.916667,-8.816667
am,artsvakar,Artsvakar,04,,40.3552778,45.1725
lk,ratmalagaswewa,Ratmalagaswewa,32,,7.65,80.15
tr,yukari ilicek,Yukari Ilicek,50,,38.965997,34.605736
gr,poulithra,Poúlithra,41,,37.1,22.8833333
br,jansen,Jansen,23,,-29.133333,-51.383333
cn,maidika qu,Maidika Qu,14,,31,92.8
bg,kote,Kote,61,,43.05,27.45
de,rommelsdorf,Rommelsdorf,07,,50.933333,7.566667
ua,seleznevka,Seleznëvka,14,,48.392702,38.78758
id,lubukmelehung,Lubukmelehung,37,,.5628,101.567
ir,baba julan,Baba Julan,23,,33.983333,47.65
gb,tre-groes,Tre-groes,X6,,52.066667,-4.316667
la,ban phahom,Ban Phahom,14,,20.016667,103.716667
mz,ampuato,Ampuato,06,,-15.0991667,40.11
ua,nadejdea,Nadejdea,17,,46.222364,29.650434
sn,baqua,Baqua,08,,15.2333333,-16.5833333
lt,praulyay,Praulyay,57,,55.1166667,24.2833333
ir,pel havas,Pel Havas,13,,34.5214,46.5194
id,cisande,Cisande,30,,-6.897778,106.854444
gt,el aguacate,El Aguacate,11,,14.285,-89.593889
ru,ulus khabarta norta,Ulus Khabarta Nörta,11,,50.9,102.816667
gb,wheaton aston,Wheaton Aston,N1,,52.716667,-2.216667
sd,birka,Birka,34,,12.5666667,30.1166667
pt,vila de canas,Vila de Canas,14,,38.945678,-9.183469
cn,anchengfang,Anchengfang,12,,30.462764,114.629057
in,kurumidda,Kurumidda,02,,17.032778,78.574444
ph,tinuntungas,Tinuntungas,P2,,7.719444,122.981389
td,kangarater,Kangarater,07,,13.35,15.6666667
cn,zhuao,Zhuao,02,,27.531389,119.020556
ne,goungo,Goungo,05,,13.8255556,1.2627778
bj,yaneri,Yanéri,03,,9.9833333,2.9166667
ml,sirabougou,Sirabougou,07,,13.2666667,-6.4333333
ye,as sumayqinah,As Sumayqinah,17,,13.8333333,43.55
us,gas point,Gas Point,CA,,40.4155556,-122.5333333
ir,arkovin,Arkovin,36,,36.3139,48.1405
vn,lang soi,Làng Soi,34,,19.8,105.45
do,jaimito,Jaimito,20,,19.3,-69.5333333
id,grendeng,Grendeng,30,,-6.177778,106.623889
kp,ongdong,Ongdong,15,,39.1988889,126.1008333
cn,fuzizhuang,Fuzizhuang,30,,23.330259,113.573436
zr,rety,Rety,09,,2.0833333,30.8833333
id,tjirandjang,Tjirandjang,30,,-6.813333,107.26
pt,valada,Valada,20,,41.665585,-8.800571
gb,cradley,Cradley,D7,,52.45,-2.083333
ru,loze,Loze,30,,51.533333,139.716667
ng,ojikwa,Ojikwa,36,,5.95,5.633333
at,zugthal,Zugthal,06,,47.233333,14.483333
tz,mhande,Mhande,15,,-3.35,33.0
fr,omecourt,Omécourt,B6,,49.611036,1.848682
de,grossgarnstadt,Großgarnstadt,02,,50.25,11.066667
us,snow,Snow,UT,,40.2897222,-111.6947222
eg,sangirg,Sangirg,09,,30.5125,30.9469444
nl,eerste-valtermond,Eerste-Valtermond,01,,52.887013,6.971245
at,unterhaus,Unterhaus,02,,46.798611,13.465
pk,goth haji wahold bakhsh,Goth Haji Wahold Bakhsh,05,,25.662219,68.786235
us,cullom,Cullom,NE,,41.0558333,-96.0233333
dz,mechtet ez zmala,Mechtet ez Zmâla,19,,35.1166667,5.6833333
cn,zhaoying,Zhaoying,01,,32.4,118.427778
us,craigville,Craigville,MA,,41.6394444,-70.3355556
fi,mellola,Mellola,15,,61.15,23.566667
dz,talendjast,Talendjast,18,,36.6833333,5.1
bd,chaita bhimnagar,Chaita Bhimnagar,81,,23.6,89.5666667
pt,mariz,Mariz,17,,41.110065,-8.578935
mm,ngataba,Ngataba,01,,19.0333333,93.8166667
pl,zytowice,Zytowice,74,,51.705317,19.246101
no,ranvik i romsdal,Ranvik i Romsdal,08,,62.75,7.783333
bo,pisculaco,Pisculaco,07,,-18.9166667,-65.45
kp,taedokchon,Taedokchon,13,,41.2833333,127.65
sk,bukovina,Bukovina,01,,48.5333333,18.7333333
pk,qutab garh,Qutab Garh,03,,34.199677,71.9426
my,kampung butul,Kampung Butul,16,,4.9747,115.4771
om,al mahall,Al Mahall,06,,23.1166667,57.9166667
td,ore,Oré,03,,21.25,17.3666667
id,tjirawa tiga,Tjirawa Tiga,30,,-7.6572,108.4348
mz,entipe,Entipe,01,,-12.5294444,39.6413889
id,bitungsari,Bitungsari,30,,-7.2191,108.5357
sy,al faqi`,Al Faqi`,06,,32.9333333,36.1666667
kp,uchongok,Uchongok,17,,40.9108333,129.5219444
au,lyndoch,Lyndoch,05,,-34.601238,138.890945
ee,pajaka,Pajaka,13,,59.0736111,24.4263889
ru,naberezhnoye,Naberezhnoye,47,,55.949167,37.95
th,amphoe phana nikhon,Amphoe Phana Nikhon,75,,15.611834,105.021472
af,chahar dewal,Chahar Dewal,23,,31.575926,65.669977
bd,nandarkona,Nandarkona,81,,24.9333333,90.3
lk,siruvilankuli,Siruvilankuli,31,,8.9833333,80.0166667
us,gandy,Gandy,TX,,30.7186111,-98.2313889
mz,cruzeiro,Cruzeiro,05,,-21.0266667,34.8436111
id,mangliawan,Mangliawan,08,,-7.949444,112.676667
fr,saint-martin-d'ecublei,Saint-Martin-d'Ecublei,99,,48.790805,.679677
hu,mexikoi dulo,Mexikoi Dulo,12,,47.783333,18.75
ro,frasancea,Frasancea,26,,45.083333,22.466667
by,zamoshenye,Zamoshenye,07,,55.05,29.9833333
af,`abbas khan kala,`Abbas Khan Kala,29,,32.469231,69.20712
ru,biryuleva,Biryuleva,47,,55.46107,36.609588
pk,etbar khan karez,Etbar Khan Karez,02,,29.923416,66.713382
id,kuo,Kuo,01,,2.333333,99.833333
af,garmbulak,Garmbulak,27,,34.657883,68.244315
hn,cocotigne,Cocotigne,09,,15.2333333,-83.4
zr,sheko,Sheko,04,,-4.7,24.5666667
ma,el assassa,El Assassa,51,,32.673633,-8.646961
af,qarabaghi,Qarabaghi,28,,32.479421,67.37349
tr,avcilaryaylasi,Avcilaryaylasi,26,,39.85,31.75
mn,altanbulag,Altanbulag,18,,47.7,106.4
ph,manlocahoc,Manlocahoc,N1,,9.7399,122.498
id,roengkang,Roengkang,13,,-2.7,112.733333
kp,choehyonni,Choehyonni,17,,42.0725,129.7794444
ma,amslam,Amslam,47,,30.971813,-8.03434
cd,kibandila,Kibandila,04,,-6.45,25.216667
cn,labuleng,Labuleng,15,,35.201249,102.521167
hr,trgetari,Trgetari,04,,45.0163889,14.065
cn,helingxia,Helingxia,03,,28.095787,114.292212
se,nordmannerod,Nordmanneröd,28,,58.366667,11.983056
fr,les petits moraux,Les Petits Moraux,A7,,49.767126,1.250367
id,tambakan,Tambakan,07,,-6.7976,110.9806
jo,en nabi hud,En Nabi Hud,02,,32.257158,35.910365
ng,obwe,Obwe,28,,5.530507,7.282039
kp,yongsandong,Yongsandong,01,,40.6688889,125.7233333
za,gordon,Gordon,09,,-22.95,30.2
th,ban non,Ban Non,80,,13.7,102.316667
pk,chah jharianwala,Chah Jharianwala,04,,31.77334,72.58267
sd,abuge,Abugé,32,,8.8833333,25.7333333
bd,beta,Beta,81,,23.9833333,89.9
me,marica luka,Marica Luka,00,,42.956944,19.609444
us,pidek keren,Pidek Keren,FM,,6.8727778,158.3147222
br,vila croacia,Vila Croácia,21,,-22.876491,-43.494234
us,southeast,Southeast,DC,,38.8805556,-76.9902778
bg,byal kladenets,Byal Kladenets,43,,41.65,25.6333333
ng,kuillanu,Kuillanu,44,,12.126712,11.476503
ua,bershad,Bershad,23,,48.36782,29.517265
pk,goth budha parsi,Goth Budha Parsi,05,,24.856667,67.2075
us,fair park,Fair Park,AL,,33.4258333,-86.1825000
fr,biding,Biding,B2,,49.05875,6.787083
cn,holih,Holih,08,,47.083333,130.333333
eg,kawm al hamid,Kawm al Hamid,24,,26.8333333,31.4166667
kp,sangsanni,Sangsanni,03,,39.43,127.2347222
mm,anisakan,Anisakan,08,,21.9666667,96.4166667
cn,wenxi,Wenxi,03,,28.417086,115.10689
cn,xigang,Xigang,30,,23.679444,116.573333
it,postal,Postal,17,,46.6,11.183333
id,lebakela,Lebakela,30,,-6.511111,106.661667
se,abron,Åbron,03,,60.85,16.7
al,memajes,Memajes,50,,41.2372222,19.8125
co,las barajas,Las Barajas,35,,9.133333,-74.383333
ru,bateryakavo,Bateryakavo,73,,55.360099,50.368056
mm,balbil,Balbil,02,,23.7833333,94.05
br,mutamba,Mutamba,05,,-11.216667,-46.366667
pk,sanjrani,Sanjrani,05,,26.172254,68.659131
br,valinhos,Valinhos,18,,-25.324722,-50.360556
zr,moga,Moga,00,,2.3666667,27.8166667
mg,bekobaka,Bekobaka,04,,-19.35,48.35
ir,magdun,Magdun,11,,27.231148,54.336292
my,kampung kuala gemas a,Kampung Kuala Gemas A,01,,2.6764,102.7479
be,rabosee,Rabosée,07,,50.283333,5.35
cd,kibinga-fioti,Kibinga-Fioti,01,,-4.416667,17.85
ua,gorishkovskoye,Gorishkovskoye,23,,48.611895,28.553258
jp,piuka cho,Piuka cho,12,,44.475278,142.343056
us,whispering pines,Whispering Pines,TN,,36.2480556,-82.2877778
ua,sidorovka,Sidorovka,08,,47.571131,33.173713
ru,altonovka,Altonovka,59,,44.4,132.53
ir,baqarabad,Baqarabad,32,,38.1394,48.551
cn,rexiru,Rexiru,14,,32.001,93.601
se,sunnas,Sunnäs,03,,61.116667,17.116667
lt,yatskonyay,Yatskonyay,61,,56.3088889,23.7975
gr,assa,Ássa,15,,40.3666667,23.6666667
pl,zdroje,Zdroje,81,,53.369615,23.170471
de,hoheskreuz,Hoheskreuz,15,,50.8,11.05
cn,huijiashan,Huijiashan,26,,34.934067,107.928527
ir,bon mahmud,Bon Mahmud,29,,26.933561,58.177329
cd,kibamba,Kibamba,05,,-10.816667,25.793333
sg,teck chong estate,Teck Chong Estate,00,,1.4155556,103.7616667
ae,palhain,Palhain,05,,25.684119,55.967495
fr,lacres,Lacres,B4,,50.59581,1.752483
ro,gorganu,Gorganu,03,,44.85,25.033333
lk,seruwawa,Seruwawa,32,,7.5833333,80.3333333
in,naichian,Naichian,12,,34.405973,73.89168
mz,tambo,Tambo,08,,-16.0808333,33.3091667
ir,taveh,Taveh,09,,35.1168,49.0271
ua,vorotsev,Vorotsev,15,,49.860392,23.818014
cg,vilitagni,Vilitagni,04,,-4.6766667,11.8275
kr,chongnyangniidong,Chongnyangniidong,11,,37.59046,127.04366
us,plains,Plains,LA,,30.6900000,-91.2055556
cz,piesenreith,Piesenreith,79,,48.716667,14.383333
mn,dara eheiin hiid,Dara Eheiin Hiid,11,,48.0,111.1666667
pk,palosai,Palosai,01,,33.666964,71.298746
gr,pteri,Ptéri,17,,39.5861111,20.5477778
sk,rumince,Rumince,03,,48.3666667,20.3
si,kotle,Kotle,09,,46.5213889,14.9869444
id,cihideung barat,Cihideung Barat,30,,-7.136944,107.555278
id,karangasem lor,Karangasem Lor,07,,-7.188889,110.812778
fr,piano,Piano,A5,,42.446321,9.402472
pk,chakku,Chakku,04,,31.216667,73.383333
es,pandavenes,Pandavenes,34,,43.316492,-5.245164
mx,san marcos,San Marcos,32,,22.266667,-101.95
ir,aminabad,Aminabad,37,,37.233333,54.733333
cd,angali,Angali,00,,2.183333,28.033333
cn,buli,Buli,26,,34.433056,108.786667
cn,wenyan,Wenyan,02,,30.127346,120.170506
id,banjar galiran kaler,Banjar Galiran Kaler,02,,-8.4485,115.6049
th,ban khok yao,Ban Khok Yao,72,,15.983333,104.25
ir,lashidan-e hokumati,Lashidan-e Hokumati,08,,37.224762,49.984039
dz,keramlya,Keramlya,41,,36.1666667,1.3666667
me,srednja mahala,Srednja Mahala,00,,42.197778,19.048611
vu,ipeukeul,Ipeukeul,15,,-19.5166667,169.45
ua,khutor yazvino,Khutor Yazvino,27,,51.483333,29.2
cn,jurenzhuang,Jurenzhuang,04,,33.065774,119.009271
vn,ban ngoai,Ban Ngoai,19,,21.266667,104.683333
us,anvil points,Anvil Points,CO,,39.5161111,-107.9222222
mp,creve coeur,Crève Coeur,23,,-19.6805556,63.4305556
au,nelshaby,Nelshaby,05,,-33.133333,138.1
my,kampung salulong,Kampung Salulong,16,,6.1159,117.1225
cn,wuliyasitai zhen,Wuliyasitai Zhen,20,,45.55,116.833333
de,heddert,Heddert,08,,49.65,6.75
af,husain jay,Husain Jay,11,,33.235649,62.202827
ba,vitasovci,Vitasovci,02,,45.0241667,16.4841667
pk,inayatke,Inayatke,04,,30.9,73.266667
ua,leninske,Leninske,01,,49.716667,32.533333
my,kampong pak chik,Kampong Pak Chik,13,,5.1299,103.1288
ec,llurrimaguas,Llurrimaguas,11,,0.3,-79.0166667
hn,el guailo,El Guailo,02,,13.4666667,-86.85
td,bebouguei,Bébougueï,09,,8.3833333,16.8666667
th,ban kampong du song,Ban Kampong Du Song,31,,6.335806,101.472139
il,al `awja',Al `Awja',01,,30.885365,34.422768
cn,xingaoming,Xingaoming,30,,23.224167,116.2375
vu,ambao,Ambao,06,,-15.2833333,167.9333333
ir,tormi,Tormi,04,,26.792778,60.283333
rw,colline mpare,Colline Mpare,06,,-2.1166667,29.6833333
ru,voskresenki,Voskresenki,25,,54.789706,36.837384
ru,kazennyy-vastashuy,Kazënnyy-Vastashuy,45,,56.8718,48.6205
ru,plesovskaya,Plesovskaya,06,,61.0278,41.2485
pk,chabba purana,Chabba Purana,04,,32.340738,72.973293
mz,uaga,Uaga,01,,-11.2075,39.8491667
es,torallo,Torallo,58,,42.843505,-7.115553
ru,novo-popova,Novo-Popova,69,,55.449444,33.172778
ru,kaftannik,Kaftannik,85,,60.138416,45.029416
my,janing,Janing,07,,5.233333,101.1
pk,chak one hundred-forty adb,Chak One Hundred-forty ADB,04,,29.077505,71.575513
gb,gweek,Gweek,C6,,50.1,-5.216667
mx,yerbabuena,Yerbabuena,06,,26.7,-107.783333
ng,lower atito,Lower Atito,26,,7.0656,8.0431
us,pierceville,Pierceville,NC,,36.4483333,-76.2938889
pk,chak gillan,Chak Gillan,04,,32.095171,74.329879
ua,kirillovka,Kirillovka,05,,47.318586,37.674745
id,patjargantoeng,Patjargantoeng,30,,-7.437,108.3871
az,mel'gam,Mel'gam,50,,40.690322,48.627866
ru,nagornoye,Nagornoye,73,,54.881224,52.038228
cn,luhezhen,Luhezhen,04,,31.700278,121.068611
mx,santa maria chicometepec,Santa María Chicometepec,20,,16.175,-97.966667
cn,cenjiangxu,Cenjiangxu,30,,24.636628,114.917068
my,kampung sengat,Kampung Sengat,07,,4.5415,101.1242
sa,al qusuriyah,Al Qusuriyah,10,,23.710533,44.621141
pe,ccaccahuasi,Ccaccahuasi,04,,-15.4897222,-71.4086111
pk,kot jiandal shah,Kot Jiandal Shah,05,,25.535089,68.461493
ar,belgrano,Belgrano,08,,-32.066667,-60.616667
id,gondok lor,Gondok Lor,07,,-7.156111,110.763333
cn,meichiachiao,Meichiachiao,01,,33.028611,117.2975
gh,bayive wenu,Bayive Wenu,08,,5.9666667,0.7833333
cn,jiupingliang,Jiupingliang,24,,39.601703,112.050187
ci,kanaso,Kanaso,77,,9.252907,-7.606217
ye,riyam,Riyam,07,,14.3416667,44.9336111
cn,yuangengdui wudui,Yuangengdui Wudui,08,,43.800769,130.944039
ru,zayarye,Zayarye,65,,53.289115,50.388124
de,bellersheim,Bellersheim,05,,50.45,8.833333
cl,colina,Colina,12,,-33.2,-70.683333
td,mbourao,Mbourao,10,,9.85,14.7833333
cn,hsienyanghsien,Hsienyanghsien,26,,34.33778,108.70261
pl,lapkeim,Lapkeim,85,,54.332356,20.837073
at,seitling,Seitling,04,,48.483333,14.533333
kp,songpyong,Songpyong,03,,40.1802778,128.1080556
ua,kirilovka,Kirilovka,01,,49.192402,31.09741
ir,'esar,'esar,11,,25.886389,58.271389
ml,ammdalai,Ammdalaï,05,,13.5333333,-6.05
es,torre de la higuera,Torre de la Higuera,51,,37.00678,-6.568196
es,fortanete,Fortanete,52,,40.50533,-.52283
pl,strwiazyk,Strwiazyk,80,,49.444099,22.54963
fi,levala,Levälä,15,,60.916667,22.95
mz,fornos,Fornos,03,,-22.3933333,34.8338889
ua,torgovitsa,Torgovitsa,21,,51.103453,33.311197
ng,darusa,Darusa,51,,13.543949,4.317817
mg,antanantosa,Antanantosa,06,,-24.45,45.9833333
gr,lakkai,Lákkai,30,,38.8666667,21.5166667
lt,galgiai,Galgiai,65,,54.7166667,25.4166667
ee,toorakorve,Tõõrakõrve,04,,59.2727778,25.86
gn,foulandeya,Foulandéya,07,,11.0666667,-11.1833333
hr,obuljeno,Obuljeno,03,,42.6758333,18.1052778
pe,ontave,Ontave,21,,-16.5,-69.65
id,salo,Salo,37,,.3216,100.9879
kp,chagungangnampum,Chagungangnampum,11,,39.5166667,124.7
af,qabl qowl,Qabl Qowl,08,,33.140833,67.336667
lv,mezhaparks,Mezhaparks,25,,57.0,24.1613889
ng,akwa ibami,Akwa Ibami,22,,5.349121,8.24941
us,wright,Wright,FL,23302,30.4555556,-86.6383333
pk,muhammad ishaq,Muhammad Ishaq,05,,24.00792,67.59364
bo,matico,Matico,01,,-19.5166667,-63.8666667
ng,konturde,Konturde,35,,10.425544,13.278834
cn,lutangbang,Lutangbang,02,,30.724668,120.72111
th,ban thap khon,Ban Thap Khon,30,,14.907861,103.950334
cn,daqinggou,Daqinggou,09,,33.900278,111.738056
my,long moh,Long Moh,11,,3.066667,115.066667
ru,kutulukskiy,Kutulukskiy,65,,53.1752,51.3811
sa,as subayhiyah,As Subayhiyah,13,,27.527353,41.443973
pe,shipunahuain,Shipunahuain,12,,-11.7305556,-76.1755556
pl,lipnica murowana,Lipnica Murowana,77,,49.859443,20.528924
cn,yinghe,Yinghe,01,,32.273056,116.526111
id,ngijon,Ngijon,08,,-7.613889,111.286944
mg,andriambekely,Andriambekely,06,,-23.4333333,45.3333333
pe,malcunacu,Malcunacu,08,,-14.4972222,-71.3708333
cn,wangjiayuan,Wangjiayuan,24,,36.316667,110.5
ru,pilkhyn,Pilkhyn,15,,69.233333,179.133333
ir,salihabad,Salihabad,34,,34.227217,49.989045
ru,novo leninskoye-tashino,Novo Leninskoye-Tashino,05,,51.083333,129.7
cn,modot hure,Modot Hure,20,,40.5,106.416667
pk,abro,Abro,02,,28.835426,67.449117
id,ciawitali,Ciawitali,33,,-6.8673,106.2173
mu,belle mare,Belle Mare,13,,-20.195,57.7683333
th,ban wong wian,Ban Wong Wian,18,,16.88425,101.884667
jp,keinokubimachi,Keinokubimachi,27,,32.683333,129.833333
ir,shavaleh,Shavaleh,01,,36.8524,45.3817
cn,yujiabian,Yujiabian,03,,27.589182,116.942735
fr,launay,Launay,A3,,46.753872,.940929
ir,rayegan-e bala,Rayegan-e Bala,09,,35.0747,48.6486
cy,korphi,Korphi,05,,34.8083333,32.9708333
pl,wola serocka,Wola Serocka,78,,52.034879,21.963205
af,khejvand,Khejvand,01,,38.209159,71.021814
gw,nhunanca,Nhunanca,10,,12.5666667,-13.7833333
ir,gurani,Gurani,11,,26.9764,57.1229
eg,kafr al walaja,Kafr al Walaja,14,,30.5402778,31.275
bg,godeschewo,Godeschewo,58,,41.4666667,24.05
bd,sabdi,Sabdi,81,,23.6,90.55
id,beben,Beben,08,,-7,113.916667
tr,arsinci,Arsinci,71,,39.135934,32.887128
cn,zhuangzifang,Zhuangzifang,32,,28.538921,101.903401
my,perekampungan tebing runtoh,Perekampungan Tebing Runtoh,01,,1.4279,103.6588
id,sukareja,Sukareja,30,,-6.305833,107.792778
pg,oremai,Oremai,11,,-4.1833333,144.3166667
ie,kelshabeg,Kelshabeg,31,,52.9330556,-6.6116667
pk,patan,Patan,06,,33.016667,74.3
cn,beigang,Beigang,31,,20.024444,110.557222
af,metakhan,Metakhan,29,,33.241667,68.866389
cu,antigua,Antigua,05,,21.1775,-78.2666667
kp,nangchondong,Nangchondong,06,,38.2116667,125.7983333
cn,jiyutang,Jiyutang,30,,21.756839,109.989731
us,philo,Philo,IL,,40.0069444,-88.1580556
gb,penicuik,Penicuik,V5,14314,55.816667,-3.233333
mg,afitanananivo,Afitanananivo,01,,-13.6333333,49.8166667
my,kampung tanid,Kampung Tanid,16,,6.1677,116.926
cn,huolianzhaihuizumanzu,Huolianzhaihuizumanzu,19,,41.366111,123.735556
id,banjar tibupoh,Banjar Tibupoh,02,,-8.5568,115.0531
cz,jalovisko,Jalovisko,78,,49.056051,16.70575
tr,sekerkoy,Sekerkoy,63,,37.144711,38.32947
pk,saidodero,Saidodero,05,,27.656217,68.323423
ve,la golofa,La Golofa,02,,9.0266667,-63.6944444
ro,zupanek,Zupanek,26,,44.716667,22.4
pk,kinju,Kinju,02,,27.412092,66.854512
it,alessandria,Alessándria,03,,39.95,16.383333
tr,guzelkoy,Güzelköy,31,,36.596155,36.234804
pk,wasaya kokri,Wasaya Kokri,05,,24.515833,67.637222
do,los charquitos,Los Charquitos,03,,18.1666667,-71.3166667
af,sandzelai,Sandzelai,23,,31.387725,67.39145
th,ban sompoi,Ban Sompoi,08,,17.068584,98.668889
pk,hardo ude,Hardo Ude,04,,31.944315,74.064878
id,penggugung,Penggugung,26,,3.1722,98.234
br,roncador,Roncador,02,,-9.7,-36.05
my,kampung tanjung pinang,Kampung Tanjung Pinang,04,,2.137,102.4088
cn,fudao,Fudao,09,,35.876111,114.410833
pk,tupla,Tupla,03,,34.001332,73.331956
mw,maonda,Maonda,23,,-15.3333333,35.4666667
cd,mambanga,Mambanga,00,,2.183333,27.933333
pt,trazoeira,Trazoeira,18,,39.75,-8.3
mz,chefe bie,Chefe Bie,03,,-24.3822222,34.5497222
at,rinnen,Rinnen,07,,47.4,10.716667
cn,mengchi,Mengchi,01,,32.186389,116.399444
us,panther junction,Panther Junction,TX,,29.3283333,-103.2047222
th,amphoe aranyaprathet,Amphoe Aranyaprathet,80,,13.692764,102.501283
in,chande,Chande,16,,19.366667,74.933333
id,tatasan kelod,Tatasan Kelod,02,,-8.6446,115.2267
cd,logobi,Logobi,11,,.316667,28.466667
ly,hagiara,Hagiára,34,,27.0166667,14.4666667
us,seven springs,Seven Springs,NC,,35.2272222,-77.8472222
at,klammgraben,Klammgraben,06,,47.333333,14.45
af,laq jan,Laq Jan,06,,33.145279,63.871599
fr,guecelard,Guécélard,B5,,47.877507,.1293
af,tagab-e hayrak,Tagab-e Hayrak,07,,35.679028,64.059792
ma,bou daha,Bou Daha,55,,30.503348,-9.184994
